time_days,hour,level_m,level_min_m,level_max_m,price,flow_dbar_m3h,flow_dn1_m3h,flow_d1_m3h,pressure_p1_bar,pressure_est_p1_bar
5.166666666666667,124,1.795307443365696,1.0,2.0,1.0,17.506069094304422,5.4630252100840435,77.71423902894493,3.9855769230769234,3.9663461538461537
5.208333333333333,125,1.914104638619202,1.0,2.0,1.0,29.930438842203607,9.517366946778735,79.2341970121382,3.9903846153846154,3.958683894230769
5.25,126,1.9741100323624596,1.0,2.0,1.0,46.71743697478978,14.663865546218444,52.44747899159744,3.696045673076919,3.71983173076923
5.291666666666667,127,1.8743932038834927,1.0,2.0,2.0,58.43260971055088,16.41197478991603,23.197315592903966,3.473938301282051,3.480769230769231
5.333333333333333,128,1.7462243797195276,1.0,2.0,2.0,55.30116713352007,16.57507002801126,24.484780578898192,3.4858974358974373,3.480769230769231
5.375,129,1.6395631067961167,1.0,2.0,2.0,46.03991596638659,14.438025210084083,26.738445378151212,3.477564102564103,3.4951923076923075
5.416666666666667,130,1.5648597626752965,1.0,2.0,2.0,40.84533146591971,12.941456582633043,28.800653594771273,3.494471153846154,3.5
5.458333333333333,131,1.5069444444444449,1.0,2.0,2.0,38.94133986928103,12.817366946778824,30.307306255835584,3.5184374999999997,3.5
5.5,132,1.4571197411003245,1.0,2.0,2.0,41.74369747899161,12.563025210084046,32.07983193277313,3.519230769230769,3.5
5.541666666666667,133,1.4032497303128366,1.0,2.0,2.0,38.71979458450047,12.156162464985993,33.45814659197013,3.520956387362637,3.506039663461539
5.583333333333333,134,1.3655609492988134,1.0,2.0,2.0,38.01041083099906,11.615966386554632,35.469561157796484,3.5288461538461537,3.5096153846153846
5.625,135,1.3293891585760516,1.0,2.0,2.0,38.455882352941174,11.633403361344538,37.26365546218488,3.5288461538461537,3.5130709134615374
5.666666666666667,136,1.2963861920172601,1.0,2.0,2.0,41.0240896358543,12.51475256769374,38.13725490196077,3.5288461538461537,3.5096153846153846
5.708333333333333,137,1.2605852211434738,1.0,2.0,2.0,44.13711484593831,13.678127917833763,39.000490196078424,3.5288461538461537,3.5096153846153846
5.75,138,1.2148058252427185,1.0,2.0,2.0,46.838235294117624,15.094537815126047,39.49579831932773,3.519230769230769,3.5
5.791666666666667,139,1.1528114886731375,1.0,2.0,2.0,52.53160597572379,15.594444444444502,40.37586367880491,3.4951923076923075,3.4920973557692303
5.833333333333333,140,1.074029126213593,1.0,2.0,2.0,57.99925303454722,17.600046685340782,43.13930905695614,3.49834735576923,3.4945913461538454
5.875,141,1.0032362459546926,1.0,2.0,2.0,55.33613445378138,16.738445378151244,67.14285714285793,3.6792292668269218,3.660697115384615
5.916666666666667,142,1.0395091693635385,1.0,2.0,1.0,46.56881419234353,13.8361811391223,82.51381886087766,3.8365985576923087,3.8509615384615383
5.958333333333333,143,1.1268878101402378,1.0,2.0,1.0,29.94227357609716,9.442623716153145,80.96760037348275,3.918269230769231,3.8873497596153843
6.0,144,1.2459546925566332,1.0,2.0,1.0,20.672268907563,6.722689075630252,78.73949579831928,3.9326923076923075,3.9038461538461537
6.041666666666667,145,1.3747303128371104,1.0,2.0,1.0,17.064589169000932,5.294000933706814,76.9329131652661,3.9326923076923075,3.9134615384615383
6.083333333333333,146,1.5157766990291233,1.0,2.0,1.0,14.881746031746042,5.025443510737627,76.00854341736695,3.9519230769230766,3.9278846153846154
6.125,147,1.6582726537216834,1.0,2.0,1.0,14.133403361344534,4.201680672268908,75.3623949579832,3.9615384615384617,3.9423076923076925
6.166666666666667,148,1.7967907227615978,1.0,2.0,1.0,18.575957049486576,5.712745098039246,75.74976657329603,3.9557692307692314,3.9457932692307693
6.208333333333333,149,1.91895900755124,1.0,2.0,1.0,30.254388422035376,9.657633053221254,77.44857609710543,3.9557692307692314,3.942097355769231
6.25,150,1.9741100323624596,1.0,2.0,1.0,46.1922268907563,13.760504201680671,54.56932773109243,3.631310096153847,3.709735576923077
6.291666666666667,151,1.878876752966558,1.0,2.0,2.0,58.13272642390295,17.48760504201682,23.13232959850615,3.5,3.480769230769231
6.333333333333333,152,1.7545846817691468,1.0,2.0,2.0,53.62558356676001,17.53473389355738,24.386041083099936,3.5,3.480769230769231
6.375,153,1.6558454692556637,1.0,2.0,2.0,44.11764705882353,14.984243697479007,26.144957983193265,3.510674579326923,3.4946213942307693
6.416666666666667,154,1.5826591154261056,1.0,2.0,2.0,42.15443510737627,12.426237161531288,28.388562091503275,3.5180288461538463,3.5
6.458333333333333,155,1.5247437971952542,1.0,2.0,2.0,41.621101774042955,12.702497665732949,30.463352007469634,3.4831730769230766,3.5
6.5,156,1.4627831715210353,1.0,2.0,2.0,41.99579831932776,12.478991596638634,31.953781512605012,3.488671875,3.5
6.541666666666667,157,1.4129584681769147,1.0,2.0,2.0,39.450466853408074,12.010807656395869,33.72303921568634,3.5071896853146853,3.5038762019230774
6.583333333333333,158,1.371291801510248,1.0,2.0,2.0,37.423125917033396,11.759897292250233,35.099159663865485,3.5288461538461537,3.5096153846153846
6.625,159,1.3423341423948223,1.0,2.0,2.0,35.91274009603839,11.344537815126053,36.6281512605042,3.5288461538461537,3.5096153846153846
6.666666666666667,160,1.30933117583603,1.0,2.0,2.0,38.35621544914259,12.057796451914111,37.518300653594785,3.5288461538461537,3.5096153846153846
6.708333333333333,161,1.2702939590075517,1.0,2.0,2.0,42.421145865753694,13.239449112978484,37.82614379084968,3.5288461538461537,3.5096153846153846
6.75,162,1.2178398058252429,1.0,2.0,2.0,49.75840336134459,14.705882352941178,38.50840336134456,3.4840344551282043,3.5
6.791666666666667,163,1.1504180151024814,1.0,2.0,2.0,53.61171802054148,16.68548085901024,40.64866946778708,3.5096153846153846,3.5
6.833333333333333,164,1.0764563106796121,1.0,2.0,2.0,59.666409897292155,17.195704948646114,43.78011204481794,3.493149038461539,3.4951923076923075
6.875,165,1.0153721682847896,1.0,2.0,2.0,53.45325630252107,16.80672268907563,65.51995798319328,3.7747896634615405,3.6586538461538463
6.916666666666667,166,1.0459816612729245,1.0,2.0,1.0,46.62560690943017,13.59038281979448,82.06932773109233,3.8258413461538456,3.8456129807692307
6.958333333333333,167,1.1317421790722761,1.0,2.0,1.0,30.800326797385804,9.114332399626546,79.98158263305328,3.8966105769230768,3.875570913461538
7.0,168,1.2483818770226545,1.0,2.0,1.0,20.630252100840295,6.596638655462171,77.64705882352936,3.9278846153846154,3.894230769230769
7.041666666666667,169,1.377629449838188,1.0,2.0,1.0,16.429621848739465,5.873856209150326,76.1676470588235,3.9278846153846154,3.9038461538461537
